"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Male",41,1,11,1,"1-2 Year","No",20735,152,28,0
"Male",30,1,28,0,"< 1 Year","Yes",37423,122,271,1
"Male",40,1,28,0,"1-2 Year","Yes",2630,156,254,0
"Male",42,1,28,0,"1-2 Year","Yes",52232,124,121,0
"Female",57,1,26,0,"1-2 Year","Yes",38449,124,142,0
"Female",79,1,28,1,"1-2 Year","No",67430,13,65,0
"Female",26,1,41,0,"< 1 Year","Yes",35009,124,215,1
"Male",26,1,15,1,"< 1 Year","No",30221,152,295,0
"Female",46,1,28,0,"1-2 Year","Yes",39057,26,285,1
"Female",23,1,17,0,"< 1 Year","Yes",2630,152,223,0
"Male",59,1,46,0,"1-2 Year","Yes",31348,11,99,0
"Female",25,1,30,1,"< 1 Year","No",24282,152,204,0
"Male",27,1,31,1,"< 1 Year","No",2630,26,74,0
"Female",34,1,16,1,"1-2 Year","No",32255,152,108,0
"Male",48,1,15,1,"1-2 Year","Yes",2630,156,267,0
"Female",39,1,28,0,"1-2 Year","Yes",34000,124,207,0
"Male",25,1,7,1,"< 1 Year","No",37548,152,190,0
"Female",27,1,11,1,"< 1 Year","No",2630,160,217,0
"Female",58,1,28,0,"1-2 Year","Yes",28383,124,13,1
"Female",24,1,8,1,"< 1 Year","No",28305,152,215,0
"Female",45,1,28,0,"1-2 Year","Yes",43325,125,251,0
"Female",24,1,8,1,"< 1 Year","No",36610,152,40,0
"Male",21,1,41,0,"< 1 Year","Yes",35875,160,35,0
"Female",50,1,49,1,"1-2 Year","No",48902,124,44,0
"Male",38,1,3,0,"1-2 Year","Yes",29851,124,159,1
"Male",42,1,8,0,"1-2 Year","Yes",2630,163,199,1
"Male",37,1,28,1,"1-2 Year","No",40791,124,87,0
"Female",24,1,22,1,"< 1 Year","No",25417,152,118,0
"Male",24,1,32,1,"< 1 Year","No",2630,160,256,0
"Male",34,1,30,1,"1-2 Year","No",26790,152,52,0
"Male",62,1,39,0,"1-2 Year","Yes",2630,26,216,1
"Female",50,1,8,0,"1-2 Year","Yes",25177,157,131,1
"Female",37,1,7,1,"1-2 Year","No",2630,26,51,0
"Female",50,1,39,0,"1-2 Year","Yes",38196,154,203,1
"Female",34,1,2,0,"1-2 Year","No",34883,152,116,0
"Male",46,1,3,0,"1-2 Year","Yes",2630,30,42,0
"Male",50,1,0,0,"1-2 Year","Yes",2630,124,254,1
"Female",21,1,50,1,"< 1 Year","No",53876,152,98,0
"Female",22,1,29,1,"< 1 Year","No",46661,152,170,0
"Male",22,1,46,1,"< 1 Year","No",33844,152,261,0
"Male",25,1,15,1,"< 1 Year","No",33344,152,10,0
"Female",23,1,45,1,"< 1 Year","No",29702,152,254,0
"Male",28,1,32,1,"< 1 Year","No",2630,152,222,0
"Male",45,1,2,0,"1-2 Year","Yes",35744,124,48,0
"Female",24,1,29,1,"< 1 Year","No",31777,152,261,0
"Female",21,1,28,1,"< 1 Year","No",35754,160,110,0
"Female",37,1,47,1,"1-2 Year","No",34083,152,86,0
"Male",33,1,15,0,"< 1 Year","Yes",31274,124,22,1
"Female",29,1,41,1,"< 1 Year","No",55414,152,42,0
"Male",49,1,23,0,"1-2 Year","Yes",35922,26,31,1
"Male",22,1,15,1,"< 1 Year","No",33215,152,166,0
"Female",46,1,8,0,"> 2 Years","Yes",2630,26,248,0
"Male",59,0,8,0,"1-2 Year","Yes",47979,26,212,1
"Male",60,1,31,1,"1-2 Year","No",2630,8,46,0
"Female",24,1,35,1,"< 1 Year","No",30744,152,295,0
"Female",66,1,28,0,"> 2 Years","Yes",34635,26,133,0
"Female",32,1,28,1,"1-2 Year","No",42118,26,79,0
"Female",24,1,18,1,"< 1 Year","No",29818,152,25,0
"Female",23,1,8,1,"< 1 Year","No",42364,151,115,0
"Male",73,1,35,0,"1-2 Year","Yes",44667,10,158,0
"Male",50,1,28,0,"1-2 Year","Yes",44000,26,43,1
"Male",55,1,19,0,"1-2 Year","Yes",28227,124,93,0
"Male",69,1,27,0,"1-2 Year","Yes",28254,124,161,1
"Male",32,1,47,1,"1-2 Year","Yes",38290,26,259,0
"Male",27,1,46,1,"< 1 Year","No",43446,152,208,0
"Female",23,1,10,1,"< 1 Year","No",37739,152,229,0
"Female",21,1,18,1,"< 1 Year","No",2630,152,242,0
"Female",23,1,6,1,"< 1 Year","No",29652,152,213,0
"Female",27,1,11,0,"< 1 Year","No",2630,1,263,0
"Female",22,1,39,0,"< 1 Year","Yes",28945,26,207,1
"Male",43,1,28,0,"> 2 Years","Yes",57501,122,209,1
"Male",60,1,28,0,"1-2 Year","Yes",49723,122,240,1
"Female",38,1,33,0,"1-2 Year","Yes",31232,132,259,0
"Female",26,1,34,0,"< 1 Year","Yes",2630,152,189,1
"Female",69,1,36,0,"1-2 Year","Yes",2630,156,232,0
"Male",53,1,28,1,"1-2 Year","No",25527,13,174,0
"Male",22,1,15,0,"< 1 Year","Yes",35099,124,128,1
"Male",44,1,41,1,"1-2 Year","No",35753,124,178,0
"Male",52,1,47,0,"1-2 Year","Yes",2630,16,46,0
"Male",42,1,28,1,"1-2 Year","Yes",26205,124,16,0
"Female",58,1,28,0,"1-2 Year","Yes",48057,124,145,0
"Male",40,1,28,1,"1-2 Year","No",45685,124,193,0
"Female",23,1,37,0,"< 1 Year","Yes",28131,152,135,0
"Female",25,1,50,1,"< 1 Year","No",43462,152,60,0
"Female",27,1,30,1,"< 1 Year","No",27122,152,21,0
"Male",48,1,50,0,"1-2 Year","Yes",32254,124,263,0
"Male",67,1,30,0,"> 2 Years","Yes",67336,26,261,0
"Female",25,1,36,1,"< 1 Year","No",33318,26,180,0
"Male",52,1,28,1,"1-2 Year","No",35063,26,45,0
"Female",22,1,47,0,"< 1 Year","Yes",31563,152,161,0
"Male",27,1,8,0,"< 1 Year","Yes",26870,160,219,0
"Female",25,1,8,1,"< 1 Year","No",34515,152,173,0
"Female",65,1,29,1,"1-2 Year","No",42052,124,33,0
"Male",25,1,13,1,"< 1 Year","No",24584,152,150,0
"Male",42,1,28,0,"1-2 Year","Yes",49333,124,84,1
"Female",70,1,28,1,"1-2 Year","No",37744,55,135,0
"Male",21,1,30,0,"1-2 Year","Yes",28726,26,183,1
"Male",50,1,48,1,"1-2 Year","No",2630,124,69,0
"Male",26,1,46,1,"< 1 Year","No",21207,152,59,0
"Female",27,1,28,0,"< 1 Year","Yes",36227,26,167,1
"Female",48,1,14,0,"1-2 Year","Yes",33757,26,140,0
"Male",21,1,8,0,"< 1 Year","Yes",47052,152,214,0
"Male",23,1,28,0,"1-2 Year","Yes",27394,124,38,0
"Male",26,1,5,1,"< 1 Year","No",28608,160,95,0
"Male",69,1,17,1,"1-2 Year","No",34931,26,152,0
"Female",58,1,28,0,"1-2 Year","Yes",55144,26,188,0
"Male",48,1,8,0,"1-2 Year","Yes",36418,26,298,1
"Female",61,1,28,0,"> 2 Years","Yes",36441,157,265,0
"Female",22,1,12,1,"< 1 Year","No",2630,152,21,0
"Female",21,1,15,0,"< 1 Year","Yes",28962,160,34,0
"Male",22,1,46,0,"< 1 Year","Yes",25161,152,77,0
"Female",36,1,28,0,"1-2 Year","Yes",34165,26,119,1
"Male",30,1,3,0,"< 1 Year","Yes",2630,152,112,1
"Female",30,1,29,0,"< 1 Year","Yes",24258,152,145,1
"Female",23,1,18,1,"< 1 Year","No",34739,152,40,0
"Female",70,1,28,0,"> 2 Years","Yes",2630,156,151,0
"Female",25,1,36,1,"< 1 Year","No",27445,152,270,0
"Female",40,1,3,0,"1-2 Year","No",22140,26,279,0
"Female",47,1,28,0,"1-2 Year","Yes",2630,154,75,0
"Male",32,1,30,1,"< 1 Year","No",27054,152,250,0
"Female",58,1,28,1,"1-2 Year","No",48960,26,222,0
"Female",33,1,28,0,"> 2 Years","Yes",94391,122,40,0
"Male",21,1,15,1,"< 1 Year","No",37680,160,287,0
"Male",48,1,12,0,"1-2 Year","Yes",27524,124,100,0
"Male",26,1,35,1,"< 1 Year","No",36462,152,136,0
"Female",57,1,8,1,"1-2 Year","No",48425,26,151,0
"Female",29,1,28,0,"1-2 Year","Yes",25597,154,29,1
"Male",27,1,18,0,"1-2 Year","Yes",2630,156,45,0
"Female",43,1,39,0,"1-2 Year","No",72414,26,163,0
"Male",45,1,28,0,"1-2 Year","Yes",30134,55,113,0
"Female",24,1,41,1,"< 1 Year","No",28288,152,195,0
"Female",68,1,8,0,"> 2 Years","Yes",46930,8,98,1
"Female",44,1,28,0,"1-2 Year","Yes",35496,26,130,1
"Female",38,1,8,0,"1-2 Year","Yes",46290,124,282,1
"Female",20,1,8,0,"< 1 Year","Yes",2630,163,194,0
"Female",58,1,4,0,"1-2 Year","Yes",24091,26,262,1
"Male",45,1,28,1,"1-2 Year","No",2630,125,1170,0
"Male",37,1,15,1,"1-2 Year","No",34209,25,104,0
"Female",39,1,28,0,"1-2 Year","Yes",50210,26,242,0
"Male",80,1,1,1,"1-2 Year","No",2630,157,139,0
"Female",23,1,10,0,"< 1 Year","Yes",29355,152,55,0
"Male",29,1,30,1,"< 1 Year","No",43866,151,172,0
"Male",27,1,8,1,"< 1 Year","No",35212,152,283,0
"Male",46,1,3,0,"1-2 Year","No",31603,124,138,0
"Male",31,1,28,0,"< 1 Year","Yes",48538,122,107,1
"Male",28,1,11,1,"< 1 Year","No",24682,152,32,0
"Female",23,1,15,1,"< 1 Year","No",38164,152,12,0
"Female",22,1,43,0,"< 1 Year","Yes",36816,152,90,0
"Male",64,1,28,1,"1-2 Year","No",61487,55,57,0
"Female",36,1,41,1,"1-2 Year","No",19376,26,188,0
"Male",44,1,18,1,"1-2 Year","No",30722,124,244,0
"Male",44,1,41,1,"1-2 Year","No",32521,26,86,0
"Male",33,1,28,0,"< 1 Year","Yes",41008,147,129,1
"Female",30,1,30,1,"< 1 Year","No",28655,152,233,0
"Male",28,1,1,0,"< 1 Year","Yes",2630,156,264,1
"Female",36,1,41,0,"1-2 Year","Yes",2630,157,241,0
"Male",46,1,25,0,"1-2 Year","Yes",32003,26,59,0
"Female",24,1,13,0,"< 1 Year","Yes",2630,160,136,0
"Male",46,1,25,0,"1-2 Year","Yes",35365,124,129,0
"Male",42,1,48,0,"1-2 Year","Yes",2630,124,293,0
"Female",35,1,52,0,"> 2 Years","Yes",31210,124,62,1
"Female",22,1,33,1,"< 1 Year","No",2630,160,108,0
"Female",32,1,8,0,"< 1 Year","Yes",31962,152,225,0
"Female",22,1,28,1,"< 1 Year","No",27248,152,229,0
"Male",41,1,8,0,"1-2 Year","Yes",42518,124,240,0
"Female",26,1,15,1,"< 1 Year","No",29590,152,13,0
"Female",73,1,28,0,"1-2 Year","Yes",64100,26,221,0
"Male",41,1,35,1,"1-2 Year","Yes",29325,124,148,0
"Female",23,1,33,1,"< 1 Year","No",32733,152,263,0
"Male",48,1,42,0,"1-2 Year","Yes",36619,26,63,0
"Female",25,1,35,1,"< 1 Year","No",27555,152,114,0
"Female",20,1,27,1,"< 1 Year","No",40581,160,143,0
"Female",24,1,18,0,"< 1 Year","No",24663,152,20,0
"Female",44,1,28,1,"1-2 Year","No",37654,26,192,0
"Female",33,1,47,0,"1-2 Year","Yes",35475,124,291,0
"Male",57,1,28,1,"1-2 Year","No",49155,26,228,0
"Male",47,1,47,0,"> 2 Years","Yes",28441,124,11,0
"Male",52,1,21,0,"1-2 Year","Yes",2630,124,181,1
"Female",25,1,41,1,"< 1 Year","No",29376,152,180,0
"Male",27,1,15,1,"< 1 Year","No",43494,152,163,0
"Male",41,1,44,1,"1-2 Year","No",33685,124,240,0
"Female",22,1,46,0,"< 1 Year","Yes",25359,152,186,0
"Female",21,1,8,1,"< 1 Year","No",40664,160,21,0
"Female",63,1,37,1,"1-2 Year","No",32288,7,44,0
"Male",52,1,13,0,"1-2 Year","Yes",28040,124,155,0
"Male",58,1,38,0,"1-2 Year","Yes",40550,26,269,0
"Female",21,1,15,1,"< 1 Year","No",37784,152,92,0
"Female",72,1,28,0,"1-2 Year","Yes",26183,26,126,0
"Male",43,1,41,0,"1-2 Year","Yes",2630,154,253,0
"Male",39,1,3,1,"1-2 Year","No",28930,152,148,0
"Male",58,1,48,1,"1-2 Year","Yes",2630,15,167,0
"Male",58,1,45,0,"1-2 Year","Yes",19261,124,53,1
"Male",20,1,46,1,"< 1 Year","No",51340,156,159,0
"Female",61,1,28,1,"1-2 Year","Yes",33139,26,155,0
"Male",43,1,28,1,"1-2 Year","No",2630,4,199,0
"Female",46,1,28,0,"> 2 Years","Yes",49180,124,72,0
"Male",25,1,29,0,"1-2 Year","Yes",2630,156,129,0
"Male",43,1,33,0,"1-2 Year","Yes",32680,124,189,0
"Male",35,1,28,0,"1-2 Year","No",42611,125,198,0
"Male",29,1,31,0,"< 1 Year","Yes",2630,156,70,1
"Male",53,1,28,1,"1-2 Year","No",45211,26,36,0
"Male",55,1,28,0,"1-2 Year","Yes",2630,157,154,1
"Male",27,1,50,1,"< 1 Year","No",27522,152,29,0
"Male",78,1,3,1,"1-2 Year","No",34863,26,240,0
"Female",54,1,23,1,"1-2 Year","No",31385,124,183,0
"Male",42,1,18,0,"1-2 Year","Yes",2630,4,249,0
"Male",23,1,47,1,"< 1 Year","No",21518,26,132,0
"Female",23,1,50,1,"< 1 Year","No",19821,152,170,0
"Male",83,1,36,0,"> 2 Years","Yes",2630,157,39,0
"Male",67,1,28,1,"1-2 Year","No",38830,26,215,0
"Female",23,1,46,0,"< 1 Year","Yes",57277,152,44,0
"Male",46,1,29,0,"1-2 Year","Yes",22446,124,103,0
"Female",27,1,3,1,"< 1 Year","No",35309,152,73,0
"Female",33,1,28,0,"< 1 Year","Yes",50885,124,29,0
"Male",23,1,29,1,"< 1 Year","No",38523,152,211,0
"Male",56,1,47,0,"1-2 Year","Yes",36196,26,172,0
"Male",46,1,22,0,"1-2 Year","Yes",2630,157,91,0
"Female",70,1,21,0,"1-2 Year","Yes",2630,160,110,0
"Female",36,1,28,0,"1-2 Year","Yes",2630,124,92,1
"Female",27,1,29,1,"< 1 Year","No",36636,152,188,0
"Male",46,1,3,0,"1-2 Year","Yes",16778,124,257,1
"Female",68,1,35,0,"1-2 Year","Yes",30781,10,260,0
"Female",27,1,28,0,"< 1 Year","Yes",28118,122,98,0
"Female",37,1,28,0,"1-2 Year","Yes",2630,122,64,0
"Female",27,1,43,0,"< 1 Year","Yes",2630,152,16,0
"Male",27,1,18,0,"1-2 Year","No",25605,154,201,0
"Female",23,1,6,1,"< 1 Year","No",25462,152,42,0
"Female",45,1,48,0,"1-2 Year","Yes",2630,124,267,0
"Male",51,1,28,0,"> 2 Years","Yes",28121,26,216,0
"Male",50,1,28,0,"> 2 Years","Yes",40318,26,202,1
"Male",40,1,15,1,"1-2 Year","No",82424,25,180,0
"Male",36,1,28,0,"1-2 Year","Yes",39092,26,119,0
"Female",69,1,28,0,"> 2 Years","Yes",64561,122,247,0
"Female",22,1,37,0,"< 1 Year","Yes",25748,152,153,1
"Male",25,1,37,0,"< 1 Year","Yes",2630,122,20,0
"Male",76,1,28,1,"1-2 Year","No",38290,26,22,0
"Female",53,1,46,1,"1-2 Year","Yes",2630,156,74,0
"Female",35,1,28,0,"> 2 Years","Yes",29209,26,139,1
"Female",26,1,28,1,"< 1 Year","No",51568,152,15,0
"Female",40,1,28,1,"1-2 Year","No",32839,26,36,0
"Female",22,1,47,0,"< 1 Year","Yes",43763,152,41,0
"Male",39,1,10,1,"1-2 Year","No",2630,124,119,0
"Male",53,1,28,0,"1-2 Year","Yes",36580,45,238,0
"Male",61,1,28,0,"> 2 Years","Yes",50894,26,150,0
"Female",46,1,28,1,"1-2 Year","No",73348,14,212,0
"Female",25,1,30,1,"< 1 Year","No",19679,152,124,0
"Male",41,1,8,0,"1-2 Year","Yes",2630,124,132,1
"Female",38,1,8,1,"1-2 Year","No",26980,124,55,0
"Female",58,1,39,1,"1-2 Year","No",33778,26,21,0
"Male",40,1,28,0,"1-2 Year","Yes",27300,124,160,1
"Female",81,1,19,0,"1-2 Year","Yes",26392,26,266,0
"Female",64,1,28,1,"1-2 Year","No",62900,24,176,0
"Female",44,1,28,0,"1-2 Year","Yes",46462,124,24,1
"Female",48,1,12,1,"1-2 Year","No",27278,124,192,0
"Male",47,1,28,0,"1-2 Year","Yes",44788,124,143,0
"Male",34,1,41,0,"1-2 Year","Yes",35454,124,39,0
"Female",24,1,43,1,"< 1 Year","No",39377,152,221,0
"Male",25,1,35,1,"< 1 Year","No",38254,152,214,0
"Male",30,1,3,1,"< 1 Year","No",2630,152,180,0
"Male",24,1,35,1,"< 1 Year","No",37065,152,192,0
"Male",33,1,3,0,"1-2 Year","Yes",2630,157,18,0
"Female",23,1,18,1,"< 1 Year","No",37383,152,156,0
"Female",67,1,46,0,"1-2 Year","No",2630,26,74,0
"Female",32,1,39,0,"1-2 Year","Yes",2630,156,272,0
"Female",56,1,28,0,"1-2 Year","Yes",45954,26,171,0
"Female",21,1,46,1,"< 1 Year","No",28362,160,84,0
"Male",46,1,11,0,"1-2 Year","Yes",41732,26,46,0
"Female",32,1,28,1,"1-2 Year","No",28451,124,253,0
"Female",38,1,28,1,"1-2 Year","No",29207,124,194,0
"Male",30,1,28,1,"1-2 Year","No",30392,26,186,1
"Female",38,1,35,0,"1-2 Year","Yes",29634,122,55,1
"Female",22,1,17,1,"< 1 Year","No",40716,152,79,0
"Female",70,1,28,1,"1-2 Year","No",63271,124,108,0
"Male",54,1,9,0,"1-2 Year","Yes",28939,26,266,1
"Male",47,1,46,0,"1-2 Year","Yes",30780,124,183,0
"Female",24,1,14,1,"< 1 Year","Yes",24708,152,275,0
"Female",25,1,29,1,"< 1 Year","No",30126,152,88,0
"Male",20,1,46,1,"< 1 Year","No",22715,160,52,0
"Male",24,1,45,1,"< 1 Year","No",26596,152,80,0
"Male",25,1,30,1,"< 1 Year","No",34607,152,58,0
"Female",49,1,41,0,"1-2 Year","Yes",33001,26,211,1
"Male",35,1,17,0,"1-2 Year","Yes",34274,124,210,0
"Female",33,1,46,0,"< 1 Year","Yes",34006,124,285,0
"Female",22,1,3,0,"< 1 Year","Yes",34435,160,249,1
"Male",44,1,28,0,"1-2 Year","Yes",34425,124,22,0
"Female",68,1,45,1,"< 1 Year","No",2630,1,192,0
"Male",24,1,25,1,"< 1 Year","No",23999,152,13,0
"Male",47,1,28,1,"1-2 Year","Yes",35239,156,684,0
"Female",23,1,6,1,"< 1 Year","No",29365,152,71,0
"Male",40,1,20,0,"1-2 Year","Yes",2630,157,260,0
"Male",34,1,28,1,"1-2 Year","No",22043,124,149,0
"Male",30,1,28,1,"< 1 Year","No",26348,152,195,0
"Female",23,1,28,1,"< 1 Year","No",38813,152,197,0
"Male",39,1,46,0,"1-2 Year","Yes",25510,124,67,0
"Male",20,1,46,0,"< 1 Year","Yes",31975,160,226,1
"Female",24,1,21,1,"< 1 Year","No",25742,152,165,0
"Male",40,1,48,1,"1-2 Year","No",2630,124,123,0
"Male",44,1,50,1,"1-2 Year","No",25704,124,14,0
"Male",24,1,3,0,"< 1 Year","Yes",2630,160,190,0
"Female",70,1,16,0,"1-2 Year","Yes",36602,124,210,0
"Male",50,1,3,0,"1-2 Year","Yes",2630,157,138,1
"Male",21,1,28,1,"< 1 Year","No",47354,152,239,0
"Male",21,1,28,1,"1-2 Year","Yes",2630,26,199,0
"Female",23,1,30,1,"< 1 Year","No",24962,152,22,0
"Female",23,1,8,1,"< 1 Year","No",40679,152,162,0
"Female",40,1,28,1,"1-2 Year","No",41196,26,100,0
"Male",59,1,2,0,"1-2 Year","Yes",2630,156,44,0
"Male",38,1,28,1,"1-2 Year","No",45567,124,216,0
"Male",73,1,28,1,"1-2 Year","No",42788,26,236,0
"Male",29,1,28,0,"< 1 Year","Yes",2630,156,233,0
"Female",27,1,10,0,"< 1 Year","Yes",2630,152,183,0
"Male",34,1,6,0,"1-2 Year","Yes",31170,155,297,0
"Male",42,1,28,0,"1-2 Year","Yes",2630,124,165,0
"Female",52,1,28,0,"1-2 Year","Yes",57250,124,213,1
"Female",23,1,19,1,"< 1 Year","No",2630,152,130,0
"Male",73,1,28,1,"1-2 Year","Yes",44615,124,144,0
"Female",30,1,41,1,"< 1 Year","No",28698,152,265,0
"Female",51,1,28,0,"1-2 Year","Yes",55739,26,90,0
"Female",48,1,46,1,"1-2 Year","No",28818,11,219,0
"Male",25,1,13,1,"< 1 Year","No",41675,152,200,0
"Female",59,1,48,0,"1-2 Year","Yes",2630,124,67,0
"Male",22,1,22,1,"< 1 Year","No",38352,152,40,0
"Male",51,1,46,0,"> 2 Years","Yes",26964,155,111,0
"Female",31,1,9,1,"< 1 Year","No",28182,152,233,0
"Male",30,1,13,0,"1-2 Year","Yes",18082,154,200,1
"Female",41,1,46,0,"1-2 Year","Yes",2630,124,252,0
"Female",24,1,37,1,"< 1 Year","No",2630,152,192,0
"Female",131,1,28,0,"1-2 Year","Yes",62647,26,182,0
"Male",28,1,28,1,"< 1 Year","No",55519,26,126,0
"Male",23,1,41,0,"< 1 Year","Yes",39409,152,167,0
"Male",26,1,30,0,"< 1 Year","Yes",2630,160,282,0
"Female",25,1,39,1,"< 1 Year","No",29545,152,280,0
"Male",47,1,28,0,"1-2 Year","Yes",40534,124,196,0
"Male",46,1,28,0,"1-2 Year","Yes",46692,26,281,0
"Female",33,1,37,1,"< 1 Year","No",43634,152,104,0
"Male",43,1,35,0,"1-2 Year","Yes",45396,26,47,1
"Female",28,1,50,1,"< 1 Year","No",48787,152,226,0
"Male",52,1,46,0,"1-2 Year","Yes",27024,124,297,0
"Male",42,1,30,0,"1-2 Year","Yes",34356,163,99,0
"Male",43,1,28,0,"1-2 Year","Yes",23356,26,124,0
"Female",29,1,29,0,"1-2 Year","Yes",30073,26,156,1
"Male",47,1,33,0,"1-2 Year","Yes",31079,26,120,1
"Male",57,1,28,0,"1-2 Year","Yes",38537,122,148,0
"Male",54,1,18,0,"1-2 Year","Yes",25357,163,142,0
"Male",41,1,28,0,"1-2 Year","Yes",40200,124,60,0
"Male",35,1,46,0,"1-2 Year","Yes",41217,26,271,1
"Male",22,1,33,0,"< 1 Year","Yes",27926,152,233,0
"Female",43,1,29,1,"1-2 Year","No",24279,124,146,0
"Female",69,1,20,0,"1-2 Year","Yes",2630,124,70,0
"Male",49,1,41,0,"1-2 Year","Yes",2630,124,168,0
"Female",45,1,36,0,"1-2 Year","Yes",36134,26,78,1
"Male",44,1,28,0,"> 2 Years","Yes",56275,26,121,1
"Male",25,1,30,0,"1-2 Year","Yes",25467,124,40,1
"Female",70,1,28,1,"1-2 Year","No",25947,124,295,0
"Female",39,1,36,0,"1-2 Year","Yes",38496,124,50,0
"Male",23,1,3,1,"< 1 Year","No",31663,152,180,0
"Male",35,1,15,0,"1-2 Year","Yes",27143,163,51,1
"Male",43,1,28,0,"> 2 Years","Yes",36219,124,65,1
"Male",24,1,46,1,"< 1 Year","No",27003,152,28,0
"Male",71,1,28,1,"1-2 Year","No",36953,122,117,0
"Female",54,1,28,0,"1-2 Year","Yes",22406,154,208,0
"Male",51,1,28,0,"1-2 Year","Yes",40675,26,165,0
"Male",24,1,18,0,"1-2 Year","Yes",2630,163,59,0
"Male",66,1,41,0,"1-2 Year","No",33665,136,162,0
"Male",59,1,28,0,"1-2 Year","Yes",35515,26,174,1
"Female",25,1,9,0,"< 1 Year","Yes",22509,152,115,0
"Male",37,1,28,0,"1-2 Year","Yes",35933,124,95,0
"Male",71,1,41,0,"1-2 Year","Yes",46617,26,116,1
"Female",44,1,6,1,"1-2 Year","No",26816,152,206,0
"Male",49,1,9,0,"1-2 Year","Yes",38290,26,79,0
"Male",23,1,46,1,"< 1 Year","No",23734,152,235,0
"Female",31,1,19,1,"< 1 Year","No",38911,152,141,0
"Male",64,1,23,1,"1-2 Year","No",51472,124,116,0
"Female",22,1,27,0,"< 1 Year","No",23847,152,110,0
"Male",21,1,6,1,"< 1 Year","No",20595,152,33,0
"Female",23,1,8,0,"< 1 Year","Yes",32516,151,49,0
"Female",39,1,28,0,"1-2 Year","Yes",38797,124,102,0
"Male",67,1,11,0,"> 2 Years","Yes",33430,26,271,1
"Female",53,1,28,0,"1-2 Year","Yes",56320,157,217,1
"Female",23,1,30,1,"< 1 Year","No",28865,152,88,0
"Male",45,1,28,0,"1-2 Year","Yes",51798,122,66,0
"Female",35,1,8,0,"1-2 Year","Yes",32982,124,80,0
"Female",33,1,28,1,"1-2 Year","No",43809,13,178,0
"Male",100,1,28,0,"1-2 Year","Yes",41436,156,88,0
"Female",43,1,50,1,"1-2 Year","No",26059,26,153,0
"Male",23,1,28,0,"< 1 Year","No",45658,124,53,0
"Male",75,1,41,1,"1-2 Year","Yes",33212,26,140,0
"Male",26,1,47,0,"1-2 Year","Yes",25680,155,48,0
"Male",55,1,28,0,"1-2 Year","Yes",73050,26,140,0
"Male",25,1,29,1,"< 1 Year","No",32532,152,213,0
"Female",39,1,28,1,"1-2 Year","No",29573,157,147,0
"Male",22,1,43,0,"< 1 Year","No",33770,152,215,0
"Female",34,1,41,1,"1-2 Year","No",24037,152,267,0
"Female",23,1,29,1,"< 1 Year","No",26942,152,137,0
"Female",22,1,35,1,"< 1 Year","No",34116,152,243,0
"Male",39,1,41,1,"1-2 Year","No",40156,120,71,0
"Male",63,1,47,1,"1-2 Year","No",38281,124,257,0
"Female",39,1,48,0,"> 2 Years","Yes",2630,156,94,0
"Female",41,1,28,0,"1-2 Year","Yes",55492,26,197,1
"Female",22,1,37,0,"< 1 Year","No",2630,1,250,0
"Male",38,1,28,0,"1-2 Year","Yes",34262,26,141,0
"Male",74,1,46,0,"1-2 Year","Yes",32927,11,189,0
"Male",47,1,10,0,"1-2 Year","Yes",34765,124,33,0
"Female",47,1,8,0,"1-2 Year","Yes",27621,124,235,0
"Female",45,1,28,0,"1-2 Year","Yes",2630,122,161,1
"Female",33,1,28,0,"1-2 Year","Yes",34424,26,138,1
"Male",20,1,47,0,"< 1 Year","Yes",39011,160,87,0
"Female",49,1,28,0,"1-2 Year","Yes",51175,26,145,0
"Male",43,1,28,0,"1-2 Year","Yes",33871,155,139,0
"Female",30,1,39,0,"< 1 Year","Yes",2630,160,220,0
"Male",46,1,28,0,"1-2 Year","Yes",36506,124,299,1
"Male",27,1,11,1,"< 1 Year","No",40414,152,191,0
"Female",27,1,46,1,"< 1 Year","No",36722,152,246,0
"Female",22,1,16,0,"< 1 Year","Yes",25906,152,295,0
"Female",61,1,28,1,"1-2 Year","No",2630,124,294,0
"Male",44,1,39,0,"> 2 Years","Yes",2630,26,246,1
"Female",25,1,8,1,"< 1 Year","No",44286,152,157,0
"Female",21,1,33,1,"< 1 Year","No",36186,152,171,0
"Female",21,1,50,1,"< 1 Year","No",33223,160,231,0
"Female",52,1,41,0,"1-2 Year","Yes",28939,152,93,0
"Male",32,1,29,1,"1-2 Year","Yes",26718,124,94,0
"Female",23,1,41,1,"< 1 Year","No",39040,152,268,0
"Male",26,1,28,0,"1-2 Year","Yes",28745,154,87,0
"Male",76,1,28,0,"1-2 Year","Yes",31152,122,47,0
"Female",36,1,45,1,"1-2 Year","No",25329,26,66,0
"Female",24,1,35,1,"< 1 Year","No",36935,152,120,0
"Male",22,1,19,1,"< 1 Year","No",38764,152,71,0
"Male",43,1,6,1,"1-2 Year","No",33221,124,102,0
"Female",29,1,8,0,"1-2 Year","Yes",2630,156,248,0
"Female",21,1,33,0,"< 1 Year","Yes",26141,153,252,0
"Male",39,1,28,0,"1-2 Year","Yes",2630,158,26,0
"Male",22,1,2,1,"< 1 Year","No",30518,152,108,0
"Male",34,1,8,0,"1-2 Year","Yes",2630,160,19,0
