"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Male",47,1,28,0,"1-2 Year",1,30741,26,110,1
"Male",26,1,2,1,"< 1 Year",0,30801,152,190,0
"Female",27,1,46,0,"< 1 Year",1,2630,156,270,0
"Male",55,1,28,0,"1-2 Year",1,2630,124,163,0
"Female",23,1,11,1,"< 1 Year",0,23142,151,36,0
"Male",74,1,39,1,"1-2 Year",0,29755,124,169,0
"Female",62,1,41,0,"> 2 Years",1,60272,136,78,1
"Male",48,1,18,0,"1-2 Year",1,33987,26,72,0
"Male",45,1,22,0,"1-2 Year",0,16497,26,286,0
"Male",47,1,28,0,"1-2 Year",1,25490,124,210,0
"Female",24,1,39,0,"< 1 Year",1,24948,152,27,1
"Male",36,1,28,0,"> 2 Years",1,40167,156,230,0
"Male",77,1,38,0,"1-2 Year",1,2630,157,255,0
"Female",26,1,18,1,"< 1 Year",0,31456,152,98,0
"Female",20,1,9,1,"< 1 Year",0,35346,160,59,0
"Female",28,1,50,1,"< 1 Year",0,32615,152,160,0
"Female",52,1,28,0,"1-2 Year",1,45598,26,125,0
"Female",73,1,41,0,"1-2 Year",1,28472,124,258,0
"Female",25,1,35,1,"< 1 Year",1,23213,152,291,0
"Female",48,1,28,0,"1-2 Year",1,24956,26,294,1
"Male",22,1,40,1,"< 1 Year",0,20841,152,119,0
"Male",56,1,48,0,"> 2 Years",1,2630,157,12,0
"Male",43,1,4,1,"1-2 Year",1,40033,124,139,0
"Female",23,1,12,1,"< 1 Year",0,24774,152,261,0
"Female",23,1,34,1,"< 1 Year",0,28868,26,164,0
"Female",26,1,32,0,"< 1 Year",0,2630,152,290,0
"Male",20,1,30,0,"< 1 Year",1,2630,160,208,0
"Male",47,1,35,0,"< 1 Year",0,2630,1,259,0
"Female",27,1,6,1,"< 1 Year",0,34304,152,80,0
"Female",50,1,50,0,"1-2 Year",1,24905,26,205,0
"Female",29,1,37,1,"< 1 Year",0,26864,152,199,0
"Male",23,1,28,0,"< 1 Year",1,40883,26,56,0
"Male",43,1,40,0,"1-2 Year",1,2630,26,39,0
"Female",26,1,41,1,"< 1 Year",0,32934,152,237,0
"Female",41,1,28,0,"1-2 Year",1,42748,26,268,0
"Male",59,1,14,0,"1-2 Year",1,19845,26,82,0
"Male",25,1,18,1,"< 1 Year",0,2630,152,246,0
"Male",26,1,2,1,"< 1 Year",0,19450,152,237,0
"Male",43,1,28,1,"1-2 Year",0,2630,124,191,0
"Female",30,1,46,0,"< 1 Year",1,20086,124,89,1
"Female",24,1,14,1,"< 1 Year",0,25970,152,125,0
"Female",37,1,39,0,"1-2 Year",1,27265,26,198,0
"Male",46,1,31,1,"1-2 Year",0,2630,124,264,0
"Male",24,1,8,1,"< 1 Year",0,46390,152,68,0
"Female",50,1,28,0,"1-2 Year",1,40196,124,130,0
"Male",32,1,35,0,"< 1 Year",0,2630,1,164,0
"Female",22,1,13,1,"< 1 Year",0,23372,152,266,0
"Male",33,1,29,1,"< 1 Year",0,23690,152,92,0
"Female",51,1,30,0,"1-2 Year",1,20878,152,196,0
"Male",34,1,30,0,"1-2 Year",1,26247,152,107,1
"Male",52,1,9,0,"1-2 Year",1,33724,124,34,1
"Male",44,1,7,1,"1-2 Year",1,56780,26,251,0
"Female",21,1,30,1,"< 1 Year",0,29339,152,274,0
"Male",26,1,41,1,"< 1 Year",0,36182,152,298,0
"Female",23,1,29,0,"< 1 Year",1,2630,152,89,0
"Male",38,1,14,0,"1-2 Year",1,27894,26,197,1
"Female",20,1,17,1,"< 1 Year",0,40989,160,272,0
"Female",61,1,41,0,"1-2 Year",1,35077,12,67,0
"Male",32,1,30,0,"< 1 Year",1,2630,152,177,0
"Female",31,1,28,0,"1-2 Year",1,2630,163,66,0
"Female",25,1,29,1,"< 1 Year",0,27636,152,254,0
"Male",25,1,46,1,"< 1 Year",0,27824,152,31,0
"Male",22,1,6,1,"< 1 Year",0,15429,152,286,0
"Female",49,1,8,0,"1-2 Year",1,33905,26,58,0
"Male",22,1,28,0,"< 1 Year",1,2630,163,59,0
"Male",49,1,8,0,"1-2 Year",0,2630,26,264,0
"Male",29,1,6,0,"< 1 Year",1,2630,152,229,0
"Male",61,1,28,0,"1-2 Year",1,42175,122,189,0
"Female",22,1,8,0,"< 1 Year",1,65119,152,72,0
"Male",67,1,28,0,"1-2 Year",1,32588,26,151,0
"Male",49,1,15,0,"> 2 Years",1,29410,124,105,0
"Male",45,1,28,0,"1-2 Year",1,45368,122,72,1
"Female",42,1,28,0,"> 2 Years",1,27436,122,216,1
"Female",24,1,11,1,"< 1 Year",0,24161,152,67,0
"Male",25,1,8,1,"< 1 Year",0,35299,160,225,0
"Male",66,1,28,0,"> 2 Years",1,38939,124,229,0
"Male",50,1,3,0,"1-2 Year",1,24183,124,209,0
"Male",67,1,8,1,"1-2 Year",0,2630,26,219,0
"Male",49,1,8,1,"1-2 Year",0,62762,124,126,0
"Male",21,1,13,1,"< 1 Year",0,24896,160,32,0
"Male",23,1,46,0,"< 1 Year",0,2630,152,174,0
"Female",50,1,45,1,"1-2 Year",0,44179,26,84,0
"Male",49,1,28,0,"> 2 Years",1,38106,26,203,1
"Female",46,1,7,0,"1-2 Year",1,2630,124,88,0
"Female",22,1,30,1,"< 1 Year",0,30678,152,12,0
"Male",28,1,39,0,"< 1 Year",1,36078,26,183,0
"Male",61,1,28,0,"> 2 Years",1,44396,124,30,0
"Male",49,1,28,0,"> 2 Years",1,42142,124,178,1
"Male",77,1,28,0,"> 2 Years",1,44425,25,46,1
"Male",77,1,8,1,"1-2 Year",0,47019,26,225,0
"Female",32,1,3,0,"1-2 Year",1,18611,154,159,1
"Female",65,1,41,1,"1-2 Year",0,37924,124,160,0
"Male",63,1,50,1,"1-2 Year",0,33022,124,103,0
"Male",47,1,28,0,"1-2 Year",1,38978,26,267,1
"Male",46,1,50,0,"1-2 Year",1,27798,124,276,1
"Male",34,1,19,0,"1-2 Year",1,2630,157,210,1
"Female",54,1,30,1,"1-2 Year",0,2630,152,37,0
"Female",24,1,15,1,"< 1 Year",0,2630,152,186,0
"Female",45,1,37,0,"1-2 Year",1,45084,124,201,0
"Female",46,1,28,0,"1-2 Year",1,56011,26,73,0
"Male",26,1,28,1,"< 1 Year",0,60733,152,36,0
"Male",58,1,8,0,"1-2 Year",1,2630,26,115,0
"Male",21,1,22,0,"< 1 Year",1,2630,160,235,0
"Female",24,1,47,0,"< 1 Year",0,22579,152,211,0
"Male",42,1,36,0,"1-2 Year",1,33353,124,181,1
"Female",22,1,15,1,"< 1 Year",0,40877,152,195,0
"Female",23,1,41,1,"< 1 Year",0,20855,152,120,0
"Male",60,1,28,1,"1-2 Year",0,25500,26,274,0
"Female",24,1,11,1,"< 1 Year",0,25054,160,155,0
"Female",27,1,30,0,"< 1 Year",0,29520,157,144,0
"Male",38,1,28,0,"1-2 Year",1,49483,124,257,1
"Male",27,1,6,1,"< 1 Year",0,2630,152,98,0
"Male",44,1,28,0,"> 2 Years",1,37819,26,263,1
"Female",38,1,28,0,"1-2 Year",1,32010,124,277,0
"Male",62,1,8,0,"1-2 Year",1,36530,25,29,1
"Female",40,1,7,0,"> 2 Years",1,44496,155,193,0
"Male",68,1,43,1,"1-2 Year",0,40928,124,18,0
"Male",55,1,22,1,"1-2 Year",0,38158,26,126,0
"Female",23,1,29,1,"< 1 Year",0,45582,152,246,0
"Male",43,1,28,0,"1-2 Year",1,69856,26,222,0
"Male",50,1,28,0,"1-2 Year",1,34420,124,22,0
"Male",50,1,28,0,"> 2 Years",1,49705,124,202,0
"Male",55,1,45,0,"1-2 Year",1,30599,124,115,0
"Female",26,1,30,1,"< 1 Year",0,32388,152,63,0
"Male",37,1,45,0,"> 2 Years",1,27076,26,128,1
"Female",29,1,28,0,"< 1 Year",1,32814,124,92,1
"Male",68,1,28,0,"1-2 Year",1,44268,124,127,0
"Female",50,1,8,1,"1-2 Year",0,42302,124,293,0
"Female",69,1,25,0,"1-2 Year",1,21922,124,143,0
"Male",29,1,28,1,"< 1 Year",0,53534,152,125,0
"Male",39,1,45,1,"1-2 Year",0,37396,107,53,0
"Male",34,1,6,1,"1-2 Year",0,27462,26,178,0
"Female",21,1,17,1,"< 1 Year",0,43812,160,148,0
"Female",25,1,6,1,"< 1 Year",0,23153,152,3392,0
"Male",52,1,28,0,"1-2 Year",1,56043,26,257,1
"Female",56,1,29,0,"1-2 Year",1,2630,157,284,0
"Male",59,1,28,0,"> 2 Years",1,39156,124,36,0
"Male",27,1,36,1,"< 1 Year",0,49121,152,93,0
"Male",22,1,15,0,"< 1 Year",1,38572,152,93,0
"Male",37,1,0,0,"1-2 Year",1,44131,163,229,1
"Male",21,1,39,1,"< 1 Year",0,36786,160,121,0
"Female",24,1,41,1,"< 1 Year",1,24351,152,40,0
"Female",24,1,41,1,"< 1 Year",0,47574,152,273,0
"Female",60,1,28,0,"1-2 Year",1,2630,156,287,0
"Male",47,1,28,0,"1-2 Year",1,67684,26,45,1
"Male",52,1,4,0,"1-2 Year",1,33321,26,268,0
"Male",59,1,48,1,"1-2 Year",0,2630,124,12,0
"Male",23,1,15,1,"< 1 Year",0,35969,152,49,0
"Female",23,1,3,0,"< 1 Year",1,28759,152,12,0
"Male",30,1,8,1,"< 1 Year",0,45341,152,104,0
"Female",23,1,27,0,"< 1 Year",1,28831,152,264,0
"Male",40,1,28,0,"1-2 Year",1,2630,13,232,0
"Male",52,1,21,0,"1-2 Year",1,38786,124,143,0
"Male",64,1,46,0,"1-2 Year",1,24805,11,21,1
"Male",68,1,8,0,"1-2 Year",0,35797,25,29,1
"Female",27,1,28,1,"< 1 Year",0,28437,152,91,0
"Male",52,1,41,0,"1-2 Year",1,2630,157,186,1
"Female",24,1,41,1,"< 1 Year",0,55140,152,165,0
"Female",24,1,8,1,"< 1 Year",0,39475,152,218,0
"Male",35,1,15,1,"1-2 Year",0,51930,152,102,0
"Male",21,1,4,0,"< 1 Year",1,37395,152,287,0
"Male",22,1,41,1,"1-2 Year",0,38374,124,288,0
"Male",49,1,34,0,"1-2 Year",0,2630,26,65,0
"Male",45,1,28,0,"1-2 Year",1,27831,124,33,0
"Female",54,1,41,0,"1-2 Year",1,35050,124,97,0
"Male",25,1,39,1,"< 1 Year",0,32913,152,75,0
"Male",44,1,46,0,"< 1 Year",0,2630,1,265,0
"Male",77,1,43,1,"1-2 Year",0,34920,19,92,0
"Female",34,1,39,0,"1-2 Year",1,2630,156,279,1
"Male",34,1,41,1,"1-2 Year",0,28698,152,241,0
"Male",64,1,6,0,"1-2 Year",1,40179,26,287,1
"Male",54,1,28,0,"1-2 Year",1,52129,59,178,1
"Female",49,1,38,1,"1-2 Year",0,2630,154,228,0
"Female",25,1,28,0,"< 1 Year",1,49944,152,180,0
"Male",24,1,35,1,"< 1 Year",0,38170,152,298,0
"Male",32,1,15,1,"1-2 Year",0,36363,124,104,0
"Male",55,1,35,0,"> 2 Years",1,45529,124,273,0
"Male",43,1,7,0,"1-2 Year",1,44856,163,284,1
"Male",22,1,16,0,"< 1 Year",1,29757,152,69,1
"Female",26,1,30,1,"< 1 Year",0,2630,152,127,0
"Male",44,1,8,0,"> 2 Years",1,61876,124,261,1
"Male",66,1,8,0,"1-2 Year",1,41870,7,18,1
"Male",42,1,28,0,"1-2 Year",1,2630,26,42,0
"Female",21,1,3,0,"< 1 Year",1,34003,152,56,0
"Female",22,1,15,0,"< 1 Year",1,28740,152,224,0
"Female",22,1,45,1,"< 1 Year",0,49601,152,143,0
"Female",22,1,47,0,"< 1 Year",1,37488,152,152,0
"Male",59,1,28,0,"> 2 Years",1,35997,13,107,1
"Male",25,1,28,0,"< 1 Year",1,40470,122,155,0
"Female",78,1,3,1,"1-2 Year",0,26420,26,255,0
"Male",42,1,24,1,"1-2 Year",1,31068,124,97,0
"Male",43,1,28,0,"1-2 Year",1,44547,26,147,0
"Male",52,1,28,0,"1-2 Year",1,56910,26,31,0
"Male",49,1,46,0,"> 2 Years",1,38355,11,169,0
"Female",32,1,28,0,"< 1 Year",1,39347,122,151,1
"Female",24,1,6,1,"< 1 Year",0,35821,152,271,0
"Male",45,1,0,0,"> 2 Years",1,2630,25,93,1
"Male",46,1,28,0,"1-2 Year",1,43309,154,232,0
"Male",42,1,28,0,"1-2 Year",1,28482,124,292,0
"Male",30,1,33,0,"< 1 Year",1,34649,124,30,1
"Female",31,1,41,1,"1-2 Year",0,32478,124,24,0
"Female",57,1,28,0,"1-2 Year",1,39307,124,39,0
"Female",24,1,28,1,"< 1 Year",0,27699,152,40,0
"Female",42,1,28,0,"1-2 Year",1,30734,124,109,0
"Female",38,1,28,0,"1-2 Year",1,35316,124,187,1
"Female",69,1,28,1,"1-2 Year",0,2630,25,231,0
"Male",34,1,28,0,"1-2 Year",1,44449,26,226,0
"Male",23,1,15,0,"< 1 Year",0,35376,152,147,0
"Male",60,1,22,0,"1-2 Year",1,32503,124,122,0
"Male",29,1,50,0,"1-2 Year",1,28791,124,152,1
"Female",68,1,28,1,"1-2 Year",0,38633,114,85,0
"Female",44,1,28,0,"1-2 Year",1,33218,124,86,0
"Male",57,1,28,1,"1-2 Year",0,36338,152,218,0
"Female",33,1,30,1,"< 1 Year",0,31783,152,226,0
"Male",22,1,8,1,"< 1 Year",0,40255,152,269,0
"Female",24,1,45,1,"< 1 Year",0,23632,152,294,0
"Male",54,1,46,0,"1-2 Year",1,28854,93,155,1
"Male",25,1,10,1,"< 1 Year",0,25951,152,282,0
"Male",30,1,37,1,"1-2 Year",0,29261,124,122,0
"Female",32,1,43,1,"< 1 Year",0,27244,152,146,0
"Male",39,1,46,0,"1-2 Year",1,2630,124,1026,1
"Male",60,1,8,1,"1-2 Year",0,2630,124,211,0
"Female",26,1,8,1,"< 1 Year",0,31056,152,198,0
"Female",29,1,8,0,"< 1 Year",1,46149,124,27,1
"Male",43,1,28,0,"1-2 Year",1,30930,124,83,1
"Female",24,1,2,1,"< 1 Year",0,2630,152,184,0
"Female",41,1,52,0,"1-2 Year",1,27076,26,229,1
"Male",41,1,23,0,"1-2 Year",1,31582,31,24,1
"Male",57,1,42,1,"1-2 Year",0,35003,26,228,0
"Female",59,1,8,0,"1-2 Year",1,29283,124,57,0
"Male",24,1,50,1,"< 1 Year",0,43042,152,26,0
"Female",45,1,28,0,"1-2 Year",1,47383,123,223,1
"Male",34,1,8,0,"1-2 Year",1,35742,26,258,1
"Male",28,1,41,0,"< 1 Year",1,28944,26,92,1
"Male",57,1,28,1,"1-2 Year",0,45652,125,3388,0
"Male",26,1,49,0,"< 1 Year",1,30938,152,133,0
"Female",45,1,28,0,"1-2 Year",1,43980,124,19,1
"Male",29,1,11,0,"1-2 Year",1,2630,157,172,1
"Female",67,1,28,0,"1-2 Year",1,46735,52,140,0
"Male",24,1,9,1,"< 1 Year",0,37034,152,228,0
"Female",63,1,28,0,"1-2 Year",1,32291,26,109,1
"Female",24,1,28,0,"< 1 Year",1,49347,152,288,0
"Male",33,1,37,1,"< 1 Year",0,32416,152,63,0
"Female",22,1,3,0,"< 1 Year",1,28827,152,95,1
"Male",31,1,9,1,"< 1 Year",0,37306,152,10,0
"Male",57,1,8,0,"1-2 Year",1,48296,124,270,0
"Male",47,1,28,0,"1-2 Year",1,34403,26,54,1
"Male",71,1,33,1,"1-2 Year",0,34710,152,116,0
"Male",43,1,36,0,"1-2 Year",1,2630,124,111,0
"Male",35,1,15,0,"1-2 Year",1,29741,154,140,1
"Male",39,1,28,0,"1-2 Year",1,30266,124,45,1
"Male",42,1,46,1,"1-2 Year",0,18916,124,174,0
"Male",24,1,27,1,"< 1 Year",0,2630,152,42,0
"Female",24,1,4,1,"< 1 Year",0,17534,152,98,0
"Male",39,1,28,0,"1-2 Year",1,30151,124,192,0
"Male",78,1,46,0,"1-2 Year",0,27503,26,168,0
"Female",34,1,13,0,"1-2 Year",1,24316,124,42,1
"Female",26,1,6,1,"< 1 Year",0,17243,152,83,0
"Male",22,1,2,1,"< 1 Year",0,2630,152,174,0
"Male",22,1,47,1,"< 1 Year",0,28065,152,174,0
"Female",24,1,8,0,"< 1 Year",1,39125,152,290,0
"Male",70,1,3,0,"1-2 Year",1,2630,26,193,0
"Male",46,1,8,1,"1-2 Year",0,50307,26,72,0
"Male",44,1,28,0,"1-2 Year",1,48868,124,108,1
"Male",23,1,41,1,"< 1 Year",0,55616,152,143,0
"Male",66,1,28,0,"> 2 Years",1,28308,26,224,1
"Female",74,1,28,0,"1-2 Year",0,61326,44,19,0
"Female",28,1,15,1,"< 1 Year",0,50869,152,262,0
"Male",39,1,6,0,"1-2 Year",1,29390,26,204,1
"Male",35,1,29,0,"1-2 Year",1,36008,124,68,1
"Female",23,1,8,1,"< 1 Year",0,2630,151,70,0
"Female",23,1,43,1,"< 1 Year",0,25272,152,25,0
"Female",24,1,32,0,"< 1 Year",1,23809,152,103,0
"Female",25,1,25,0,"< 1 Year",0,43879,152,290,0
"Female",23,1,6,1,"< 1 Year",0,29885,152,108,0
"Female",57,1,41,1,"1-2 Year",0,37338,26,43,0
"Female",42,1,41,1,"1-2 Year",0,35896,12,55,0
"Male",32,1,15,0,"1-2 Year",1,2630,156,298,0
"Male",20,1,8,1,"< 1 Year",0,2630,160,286,0
"Male",42,1,8,1,"1-2 Year",0,35629,163,284,0
"Male",25,1,33,1,"< 1 Year",0,24311,152,139,0
"Male",25,1,47,0,"< 1 Year",1,31888,152,116,0
"Female",28,1,28,0,"< 1 Year",1,2630,156,184,1
"Male",35,1,46,0,"1-2 Year",1,25258,154,149,0
"Male",44,1,8,0,"1-2 Year",1,2630,156,199,1
"Male",66,1,28,1,"1-2 Year",0,37135,122,61,0
"Female",24,1,18,1,"< 1 Year",0,39175,152,20,0
"Female",24,1,50,1,"< 1 Year",0,45296,151,236,0
"Male",45,1,8,1,"1-2 Year",0,27671,26,94,0
"Male",48,1,30,0,"1-2 Year",1,2630,124,216,1
"Female",36,1,28,0,"1-2 Year",1,41192,124,78,1
"Female",62,1,9,1,"1-2 Year",0,2630,26,164,0
"Male",30,1,28,1,"< 1 Year",0,41913,152,263,0
"Male",28,1,6,1,"< 1 Year",0,21473,152,39,0
"Female",21,1,46,1,"< 1 Year",0,33908,152,251,0
"Male",33,1,28,0,"< 1 Year",1,37469,152,161,0
"Male",25,1,15,0,"< 1 Year",1,21237,160,244,0
"Male",53,1,15,1,"1-2 Year",0,27410,124,132,0
"Female",24,1,37,1,"< 1 Year",0,39932,152,155,0
"Female",24,1,27,1,"< 1 Year",0,30821,152,61,0
"Male",21,1,14,0,"< 1 Year",0,2630,152,212,0
"Male",50,1,28,0,"1-2 Year",0,35529,26,257,0
"Male",41,1,14,0,"1-2 Year",1,26830,26,235,1
"Male",50,1,21,0,"1-2 Year",1,2630,26,180,0
"Male",45,1,28,0,"1-2 Year",1,44609,124,295,0
"Male",26,1,49,0,"< 1 Year",1,30817,152,138,1
"Male",59,1,27,0,"1-2 Year",0,33199,26,261,0
"Male",53,1,28,0,"1-2 Year",0,36659,26,70,1
"Female",35,1,33,0,"1-2 Year",1,37723,26,148,0
"Male",53,1,46,0,"1-2 Year",1,25552,26,141,0
"Male",22,1,28,1,"< 1 Year",0,36420,152,54,0
"Male",44,1,28,0,"1-2 Year",1,40420,55,268,0
"Female",33,1,12,0,"< 1 Year",1,27705,26,28,1
"Male",61,1,28,0,"1-2 Year",1,47199,26,98,0
"Male",44,1,30,1,"1-2 Year",0,18613,26,19,0
"Male",26,1,27,0,"< 1 Year",1,2630,152,293,0
"Female",24,1,36,0,"< 1 Year",1,33910,152,153,1
"Female",21,1,36,0,"< 1 Year",1,34478,160,276,0
"Male",56,1,28,0,"1-2 Year",1,2630,26,227,1
"Female",79,1,29,1,"1-2 Year",0,26947,135,202,0
"Male",30,1,28,0,"1-2 Year",1,25914,154,230,1
"Male",29,1,13,0,"< 1 Year",1,2630,152,181,0
"Female",59,1,29,1,"1-2 Year",0,49786,124,205,0
"Male",57,1,41,1,"1-2 Year",0,2630,160,241,0
"Male",23,1,29,1,"< 1 Year",0,30827,152,163,0
"Female",50,1,28,0,"> 2 Years",1,27365,26,94,0
"Male",67,1,7,0,"1-2 Year",1,30507,124,278,0
"Male",45,1,28,1,"1-2 Year",0,38849,14,187,0
"Female",61,1,46,0,"1-2 Year",1,25944,26,71,1
"Female",43,1,0,0,"1-2 Year",1,2630,122,29,0
"Female",29,1,32,1,"< 1 Year",0,32601,160,223,0
"Male",45,1,8,1,"1-2 Year",1,2630,157,227,0
"Male",45,1,8,0,"1-2 Year",1,22788,31,93,1
"Female",30,1,40,1,"< 1 Year",0,51432,152,205,0
"Male",51,1,24,1,"1-2 Year",0,28608,26,194,0
"Male",37,1,28,0,"> 2 Years",1,2630,26,184,0
"Male",58,1,18,0,"1-2 Year",1,27638,26,208,0
"Male",26,1,47,0,"< 1 Year",1,2630,152,109,1
"Male",24,1,29,1,"< 1 Year",0,25446,152,87,0
"Male",22,1,8,0,"< 1 Year",1,42803,152,178,0
"Male",52,1,1,0,"1-2 Year",1,2630,124,42,0
"Male",50,1,41,0,"1-2 Year",1,24722,29,60,1
"Female",22,1,50,1,"< 1 Year",0,12566,152,91,0
"Male",25,1,46,1,"< 1 Year",0,26657,152,258,0
"Female",71,1,21,0,"1-2 Year",1,36136,12,149,1
"Male",51,1,19,1,"1-2 Year",0,27373,26,205,0
"Male",26,1,29,1,"< 1 Year",0,36388,152,141,0
"Female",42,1,28,0,"1-2 Year",1,27228,26,102,1
"Male",22,1,8,1,"< 1 Year",0,64086,152,231,0
"Male",55,1,0,1,"1-2 Year",0,2630,26,140,0
"Female",36,1,3,0,"1-2 Year",1,2630,157,240,1
"Male",24,1,41,0,"1-2 Year",1,2630,157,265,0
"Male",42,1,28,0,"> 2 Years",1,96135,59,74,1
"Male",24,1,46,1,"< 1 Year",0,46712,152,165,0
"Female",27,1,8,1,"< 1 Year",0,39512,152,191,0
"Male",43,1,47,0,"1-2 Year",1,24016,152,28,0
"Female",72,1,28,0,"1-2 Year",1,41723,124,197,0
"Female",25,1,8,0,"< 1 Year",1,35369,152,149,0
"Male",39,1,35,0,"1-2 Year",1,2630,10,85,1
"Female",58,1,28,0,"1-2 Year",1,38195,26,197,1
"Female",26,1,28,1,"< 1 Year",0,40404,152,81,0
"Female",44,1,28,0,"1-2 Year",1,31686,26,213,0
"Female",46,1,28,0,"1-2 Year",1,34193,26,39,1
"Male",31,1,30,1,"< 1 Year",0,34222,152,274,0
"Female",22,1,6,1,"< 1 Year",0,21621,152,113,0
"Female",25,1,28,0,"< 1 Year",1,51673,124,122,1
"Male",79,1,28,0,"1-2 Year",1,56829,122,266,0
"Male",23,1,28,0,"< 1 Year",0,47967,156,260,0
"Male",39,1,28,0,"1-2 Year",1,26568,124,151,1
"Female",22,1,36,1,"< 1 Year",0,30048,152,74,0
"Female",58,1,8,1,"1-2 Year",0,38472,26,202,0
"Male",67,1,45,1,"1-2 Year",1,25511,26,206,0
"Female",23,1,8,1,"< 1 Year",0,35593,152,37,0
"Female",33,1,21,1,"< 1 Year",0,28286,152,93,0
"Male",22,1,30,1,"< 1 Year",0,29418,152,164,0
"Male",28,1,12,1,"< 1 Year",0,34992,152,202,0
"Male",52,1,8,0,"1-2 Year",1,35250,26,142,0
"Male",46,1,28,1,"1-2 Year",0,35196,124,175,0
"Male",70,1,0,0,"1-2 Year",1,2630,26,163,0
"Male",59,1,41,0,"1-2 Year",1,41783,116,89,0
"Male",50,1,8,1,"1-2 Year",0,35330,19,217,0
"Female",25,1,41,1,"< 1 Year",0,32560,152,36,0
"Male",20,1,46,1,"< 1 Year",0,27714,160,30,0
"Male",24,1,8,1,"< 1 Year",0,36171,152,59,0
"Female",43,1,34,1,"1-2 Year",0,31456,152,26,0
"Male",22,1,12,1,"< 1 Year",0,35620,152,51,0
"Female",55,1,15,1,"1-2 Year",0,33879,152,106,0
"Male",24,1,41,1,"< 1 Year",0,55284,152,218,0
"Female",37,1,30,0,"1-2 Year",1,28911,152,191,0
"Male",55,1,28,1,"1-2 Year",0,27421,26,234,0
"Female",56,1,11,0,"1-2 Year",1,37946,26,181,0
"Male",25,1,41,1,"< 1 Year",0,36142,152,111,0
"Male",38,1,15,0,"1-2 Year",1,34254,152,145,0
"Male",25,1,28,1,"< 1 Year",0,59665,152,164,0
"Female",54,1,28,1,"1-2 Year",1,43527,124,53,0
"Male",23,1,47,1,"< 1 Year",0,30236,152,261,0
"Male",53,1,8,1,"1-2 Year",0,36703,8,254,0
"Female",58,1,28,0,"1-2 Year",1,53482,26,95,1
"Male",40,1,22,0,"1-2 Year",1,2630,157,104,0
"Female",28,1,28,0,"< 1 Year",1,31792,156,276,0
"Male",45,1,28,1,"1-2 Year",0,2630,122,34,0
"Male",50,1,28,0,"1-2 Year",1,60909,124,180,1
"Male",25,1,10,1,"< 1 Year",0,36426,152,161,0
"Female",41,1,37,1,"1-2 Year",0,39250,154,87,0
"Female",74,1,47,0,"> 2 Years",1,38171,16,130,1
"Male",25,1,4,0,"1-2 Year",1,2630,156,288,0
"Female",22,1,25,1,"< 1 Year",1,25341,152,158,0
"Female",55,1,8,0,"1-2 Year",1,32336,26,12,1
"Female",24,1,22,1,"< 1 Year",0,2630,152,250,0
"Female",21,1,2,0,"< 1 Year",1,30480,160,230,0
"Female",46,1,47,0,"1-2 Year",0,35502,26,271,0
"Male",69,1,28,1,"1-2 Year",1,50129,122,162,0
"Male",23,1,8,1,"< 1 Year",1,34605,152,175,0
"Female",27,1,28,0,"< 1 Year",1,27249,152,68,0
"Male",53,1,28,0,"1-2 Year",1,44637,156,43,0
"Male",43,1,28,0,"1-2 Year",1,46721,26,201,0
"Female",80,1,23,1,"1-2 Year",0,24926,124,226,0
"Male",80,1,46,1,"1-2 Year",0,41687,26,104,0
"Male",59,1,11,0,"1-2 Year",1,29032,26,202,0
"Male",40,1,50,1,"1-2 Year",0,38552,124,120,0
"Male",23,1,46,1,"< 1 Year",0,25089,152,3212,0
"Male",23,1,24,0,"< 1 Year",0,27870,152,291,0
"Female",36,1,3,0,"1-2 Year",1,29489,124,292,1
"Female",45,1,48,0,"1-2 Year",0,2630,103,283,0
"Male",46,1,17,0,"1-2 Year",1,32859,124,37,1
"Male",63,1,28,1,"1-2 Year",0,2630,26,154,0
"Female",22,1,46,0,"< 1 Year",0,2630,160,146,0
"Female",24,1,8,1,"< 1 Year",0,37216,152,199,0
"Male",23,1,11,1,"< 1 Year",0,33088,152,78,0
"Male",35,1,30,1,"1-2 Year",0,45164,152,276,0
"Female",31,1,28,0,"1-2 Year",1,60650,26,147,0
"Male",45,1,28,0,"1-2 Year",1,49410,26,15,1
"Male",51,1,0,0,"1-2 Year",1,2630,26,97,1
"Male",33,1,21,1,"< 1 Year",0,29556,152,185,0
"Male",40,1,29,0,"1-2 Year",1,28257,26,132,1
"Female",26,1,11,1,"< 1 Year",0,25122,152,141,0
"Female",40,1,28,0,"1-2 Year",1,2630,157,14,1
"Female",23,1,17,1,"< 1 Year",0,54819,152,184,0
"Female",21,1,8,0,"< 1 Year",1,29857,160,234,0
"Female",21,1,8,1,"< 1 Year",0,43355,160,89,0
"Male",28,1,28,1,"< 1 Year",0,52228,152,248,0
"Male",41,1,46,0,"1-2 Year",1,21521,124,163,1
"Male",45,1,46,0,"1-2 Year",1,23373,26,173,1
"Male",73,1,28,0,"1-2 Year",1,37015,124,221,0
"Female",29,1,21,0,"< 1 Year",1,2630,156,24,1
"Female",30,1,15,0,"< 1 Year",0,31156,160,97,0
"Female",23,1,6,0,"< 1 Year",0,20487,152,154,0
"Female",25,1,4,1,"< 1 Year",0,31736,152,124,0
"Female",58,1,33,0,"1-2 Year",1,33209,26,56,0
